budget,genre,director_popularity,cast_popularity,release_month,marketing_spend,trailer_views,revenue
272.93,Romance,5.53,6.21,4.0,97.42,11746444.0,1157.93
228.82,Action,6.26,9.89,11.0,81.57,99556018.0,864.95
181.16,Sci-Fi,9.28,4.35,2.0,98.91,66448213.0,748.42
197.97,Drama,1.44,5.12,2.0,136.32,79342291.0,786.4
267.29,Action,6.16,3.92,4.0,149.0,90875316.0,1356.29
175.75,Horror,8.68,2.65,1.0,106.97,148201087.0,782.6
191.56,Sci-Fi,3.18,2.29,4.0,139.32,118668641.0,1045.47
51.16,Sci-Fi,8.89,9.51,12.0,129.04,192279017.0,1009.27
144.81,Sci-Fi,1.17,9.88,11.0,45.67,67220155.0,569.16
216.34,Comedy,7.59,1.4,6.0,140.07,108759312.0,1010.55
84.93,Drama,9.4,2.35,6.0,12.48,162852378.0,486.15
64.66,Comedy,6.91,4.81,7.0,50.83,75232655.0,497.82
97.58,Thriller,4.95,2.68,5.0,96.71,93594541.0,728.38
76.24,Thriller,1.4,4.27,9.0,79.98,137309936.0,522.56
68.4,Thriller,9.28,2.16,2.0,82.28,172288100.0,525.81
130.33,Thriller,5.23,5.11,2.0,119.64,83720613.0,684.66
272.81,Action,1.26,3.45,4.0,30.82,106858144.0,894.21
154.58,Drama,7.21,4.17,4.0,147.35,195049335.0,1177.06
60.44,Romance,5.34,1.85,4.0,66.74,9451363.0,518.25
27.71,Comedy,2.12,4.85,1.0,142.58,90197515.0,550.74
210.37,Action,2.93,9.85,4.0,58.7,127560388.0,999.73
117.93,Drama,1.58,3.96,12.0,91.06,2677064.0,687.29
247.44,Drama,6.17,8.89,5.0,68.65,119760514.0,1155.54
199.56,Comedy,6.6,8.59,9.0,102.04,12183791.0,813.96
239.89,Comedy,5.55,9.57,3.0,29.18,171654121.0,775.13
85.22,Horror,8.35,8.11,3.0,61.29,161610133.0,634.81
209.25,Drama,8.75,6.94,5.0,12.12,7418772.0,787.83
82.9,Action,6.54,8.71,10.0,90.52,10712001.0,780.01
282.03,Drama,1.11,1.68,6.0,144.48,150969172.0,1104.3
192.73,Horror,7.26,5.17,3.0,8.79,74539434.0,567.1
100.73,Comedy,4.76,9.9,1.0,99.63,115430132.0,699.0
84.51,Comedy,6.09,7.93,10.0,116.71,54795326.0,854.43
61.32,Thriller,6.84,9.66,8.0,33.54,35420806.0,435.25
209.92,Horror,4.15,8.02,12.0,42.41,59919346.0,906.71
69.52,Comedy,9.25,8.87,1.0,31.83,50096026.0,479.92
180.61,Thriller,2.21,7.36,2.0,46.02,90213180.0,610.79
83.07,Comedy,7.04,7.84,3.0,18.29,149588557.0,477.39
200.28,Romance,1.04,5.71,6.0,56.81,111271752.0,763.33
245.41,Romance,9.32,9.32,4.0,56.6,122226483.0,1160.05
234.52,Comedy,2.01,8.43,4.0,121.48,94545641.0,1221.97
229.45,Drama,1.85,8.59,9.0,120.54,65621994.0,881.69
60.38,Action,4.0,7.06,6.0,119.92,29558256.0,656.19
31.07,Thriller,4.36,3.74,12.0,85.92,71558526.0,550.89
211.19,Horror,2.93,1.32,2.0,50.23,133374525.0,608.17
113.66,Action,6.27,9.42,7.0,62.82,147021707.0,769.84
132.54,Romance,4.99,6.28,3.0,49.03,94367127.0,560.32
14.19,Sci-Fi,1.31,3.68,9.0,88.13,129354458.0,359.13
81.58,Action,3.88,2.34,6.0,140.82,42897675.0,658.63
14.93,Sci-Fi,8.29,8.47,8.0,44.11,172153198.0,472.15
264.36,Sci-Fi,7.21,8.53,1.0,69.91,173321354.0,938.18
76.8,Thriller,7.52,8.33,2.0,98.96,64745258.0,662.32
169.41,Thriller,7.28,6.81,6.0,127.01,109994736.0,976.44
16.5,Drama,3.8,4.29,3.0,39.49,121725744.0,288.43
201.72,Comedy,1.9,3.74,1.0,43.48,95013578.0,588.57
100.29,Comedy,3.45,1.08,6.0,133.0,182317289.0,755.34
269.89,Thriller,8.49,8.5,5.0,13.88,148203672.0,1093.63
266.99,Action,9.82,1.79,9.0,91.61,134829588.0,855.96
100.96,Thriller,5.44,6.68,6.0,129.35,104498551.0,851.27
270.78,Drama,1.09,5.54,5.0,138.42,17884619.0,1176.6
298.87,Horror,2.26,5.74,1.0,3.88,22456454.0,673.34
248.5,Horror,3.9,9.34,1.0,56.71,60502764.0,827.64
254.24,Action,6.21,1.28,11.0,40.08,43092931.0,658.39
78.46,Sci-Fi,1.68,7.96,1.0,86.07,190553663.0,585.27
175.13,Thriller,9.49,1.47,7.0,95.66,82552691.0,815.79
24.84,Action,4.29,1.34,6.0,149.97,175444482.0,671.89
33.0,Action,9.21,4.87,5.0,77.89,163797857.0,688.73
299.67,Thriller,8.02,1.57,4.0,83.62,162701484.0,1197.48
101.36,Horror,7.8,8.1,11.0,63.32,43925798.0,577.68
225.71,Action,6.46,5.77,11.0,23.86,90017041.0,658.5
242.97,Sci-Fi,6.64,1.26,8.0,46.89,64272446.0,669.75
258.12,Sci-Fi,6.74,1.36,11.0,38.55,194111790.0,727.75
299.3,Drama,6.66,6.51,8.0,120.58,175472116.0,1056.43
76.24,Horror,5.98,8.26,5.0,82.78,50734809.0,728.58
16.9,Romance,9.88,4.94,4.0,45.84,63390552.0,462.59
126.3,Thriller,7.59,5.99,2.0,74.39,106252938.0,632.74
43.37,Sci-Fi,7.99,8.2,7.0,34.39,56442551.0,495.59
11.62,Sci-Fi,8.85,6.49,5.0,29.4,165081463.0,514.7
111.33,Horror,2.94,3.02,3.0,129.27,164027024.0,675.68
236.2,Action,1.75,6.52,9.0,141.83,145143747.0,939.85
172.02,Thriller,5.35,6.65,9.0,13.84,138172731.0,580.79
97.27,Action,5.63,7.61,11.0,115.2,109913000.0,682.55
198.03,Romance,8.46,6.59,11.0,69.09,70075339.0,733.96
73.45,Comedy,4.99,9.72,10.0,59.57,167550752.0,767.24
9.24,Sci-Fi,6.14,2.78,11.0,104.03,171907602.0,468.25
230.48,Comedy,5.74,9.56,8.0,41.41,10852384.0,685.35
189.0,Sci-Fi,1.34,5.85,1.0,5.05,80325263.0,495.09
229.88,Romance,6.54,7.05,12.0,33.67,6298889.0,869.28
16.49,Sci-Fi,8.45,1.9,3.0,29.37,168056002.0,306.92
251.95,Drama,2.42,4.43,2.0,7.04,36241556.0,592.49
187.76,Romance,6.35,7.92,4.0,49.55,135099486.0,964.89
171.2,Comedy,6.34,7.36,2.0,72.23,72117788.0,709.16
189.26,Comedy,2.48,1.36,12.0,110.9,163397025.0,963.65
260.01,Sci-Fi,2.11,5.92,11.0,50.2,102427693.0,756.6
178.15,Horror,9.82,1.79,8.0,30.79,65555983.0,551.8
176.38,Comedy,4.54,9.96,1.0,36.13,65450263.0,647.98
297.25,Romance,3.05,9.08,4.0,133.89,66058521.0,1380.76
228.24,Drama,2.54,1.19,5.0,32.3,157927264.0,799.48
135.48,Drama,7.01,8.73,10.0,132.13,142512004.0,1130.48
213.68,Romance,6.49,9.27,4.0,68.17,64523607.0,1051.48
119.82,Action,6.79,4.18,8.0,140.29,98551410.0,737.63
72.52,Horror,1.79,7.48,2.0,62.4,16154524.0,440.09
181.07,Drama,9.04,4.98,9.0,28.3,165672553.0,656.45
278.81,Romance,4.5,6.9,2.0,83.26,53925007.0,871.11
279.1,Comedy,3.82,4.06,2.0,88.98,177955803.0,875.68
105.86,Sci-Fi,5.16,3.9,2.0,96.05,119762542.0,590.15
160.66,Romance,4.51,4.82,12.0,62.9,113996212.0,832.63
67.43,Comedy,8.77,2.31,10.0,9.19,33381030.0,400.75
298.71,Sci-Fi,9.36,8.48,8.0,94.75,14837537.0,995.66
294.43,Drama,3.73,4.14,3.0,140.09,110970700.0,1004.38
196.61,Horror,8.78,4.6,10.0,143.72,94129836.0,1199.57
242.3,Horror,8.03,9.05,11.0,90.34,24816924.0,853.42
215.95,Drama,9.38,5.47,10.0,4.94,167281957.0,892.66
179.98,Action,3.21,5.9,8.0,17.69,84030784.0,516.46
20.74,Comedy,6.19,9.61,7.0,125.43,52831102.0,691.49
139.16,Comedy,3.47,8.98,10.0,124.8,157866147.0,1078.8
204.06,Drama,8.42,2.53,4.0,142.01,182699767.0,1217.92
204.87,Thriller,1.05,5.26,7.0,85.44,61886578.0,810.65
115.07,Romance,6.08,9.74,11.0,129.84,155414027.0,820.11
282.8,Romance,4.05,4.35,8.0,124.08,130851412.0,962.49
54.37,Comedy,3.9,4.34,6.0,89.23,197955829.0,630.46
152.61,Thriller,6.8,2.76,6.0,117.98,41594549.0,793.07
208.81,Sci-Fi,8.66,2.03,3.0,20.61,192175120.0,669.19
210.66,Action,6.48,7.66,5.0,96.6,63739139.0,1093.42
196.35,Drama,8.68,7.93,10.0,143.11,82978905.0,1268.13
86.21,Action,3.38,9.72,2.0,25.97,72406337.0,469.08
51.08,Horror,5.68,7.96,12.0,112.12,54421689.0,769.35
192.6,Comedy,5.05,3.19,5.0,49.48,138951294.0,816.81
181.79,Sci-Fi,1.1,1.36,5.0,122.93,118239919.0,938.38
57.91,Horror,6.01,9.87,7.0,105.19,61832697.0,737.39
213.02,Romance,6.95,4.06,4.0,139.07,27310279.0,1125.99
139.28,Comedy,6.33,3.81,11.0,107.37,64157752.0,681.95
201.99,Sci-Fi,7.63,9.15,6.0,62.73,76865031.0,887.54
252.02,Horror,6.14,6.27,9.0,3.61,76750035.0,662.73
55.07,Action,1.6,2.93,4.0,119.35,72094647.0,636.58
10.65,Thriller,2.05,9.0,11.0,62.45,10695779.0,326.24
234.84,Comedy,6.37,9.94,6.0,101.25,93342588.0,1091.9
184.86,Action,3.47,1.78,12.0,17.55,167405411.0,675.11
211.39,Thriller,1.72,8.76,9.0,133.86,36892892.0,875.47
252.26,Comedy,4.87,4.51,10.0,66.48,29985811.0,957.38
241.83,Action,5.99,5.72,12.0,138.11,94898360.0,1240.33
288.47,Action,3.96,9.23,1.0,106.64,74749999.0,981.42
163.1,Sci-Fi,7.48,9.76,8.0,19.98,112694848.0,658.28
149.11,Romance,6.79,3.36,1.0,87.72,189467788.0,703.77
123.56,Horror,4.0,2.92,4.0,136.67,152416364.0,945.65
50.34,Drama,7.79,1.72,3.0,120.4,137724572.0,570.85
173.92,Thriller,6.84,6.06,4.0,63.86,83771452.0,894.19
86.72,Drama,6.74,1.12,7.0,143.35,58184607.0,743.58
276.79,Romance,5.98,4.71,9.0,41.75,108512557.0,782.41
177.04,Horror,1.1,1.66,9.0,57.52,177203262.0,552.7
179.89,Drama,7.27,4.65,10.0,112.96,175471760.0,1097.45
109.7,Horror,4.38,1.36,1.0,36.47,89657475.0,399.52
20.34,Drama,9.48,8.52,10.0,78.28,49997850.0,642.88
14.36,Action,8.36,2.89,1.0,109.86,45843546.0,452.76
129.88,Sci-Fi,6.29,3.95,9.0,97.31,7763695.0,593.5
29.95,Drama,3.27,8.83,4.0,24.99,168690185.0,546.36
184.02,Drama,2.83,7.72,12.0,95.19,53702769.0,957.78
264.89,Horror,4.06,2.97,3.0,86.76,72440829.0,811.62
265.46,Drama,5.29,1.65,9.0,84.56,162034012.0,833.46
199.42,Romance,3.66,7.44,5.0,124.25,24884786.0,1090.84
67.31,Sci-Fi,5.63,4.52,12.0,29.22,92785582.0,519.43
259.58,Romance,2.49,7.89,6.0,113.23,25345935.0,1036.89
266.4,Thriller,9.8,5.01,1.0,114.62,88927865.0,974.98
63.01,Horror,1.97,4.11,1.0,108.95,10380775.0,482.39
222.54,Sci-Fi,9.39,5.06,7.0,76.88,104006942.0,922.88
89.52,Thriller,9.22,7.74,10.0,60.54,159346234.0,825.17
241.78,Action,5.73,9.12,8.0,60.41,135583038.0,836.78
299.19,Comedy,7.52,1.45,11.0,110.6,102324633.0,955.14
13.86,Drama,4.92,5.72,8.0,75.69,165922984.0,453.42
269.72,Sci-Fi,6.67,1.3,7.0,52.09,46329807.0,820.57
188.68,Action,4.07,5.22,11.0,94.57,166328461.0,772.16
292.15,Thriller,3.71,8.97,9.0,125.88,55996332.0,1036.29
142.18,Action,6.2,4.25,1.0,11.1,73134782.0,427.72
254.98,Action,5.48,9.39,2.0,145.88,26557610.0,1049.2
23.41,Drama,6.22,6.68,3.0,16.3,21249197.0,273.86
103.91,Sci-Fi,3.58,9.41,12.0,77.74,186490192.0,862.53
24.77,Horror,4.3,7.81,5.0,84.91,38805671.0,550.97
292.73,Sci-Fi,1.76,1.93,4.0,22.46,67325935.0,846.63
246.01,Horror,1.47,3.08,4.0,137.51,106301188.0,1157.77
256.5,Romance,3.28,4.55,8.0,71.78,70225559.0,768.9
281.7,Sci-Fi,1.67,2.53,8.0,23.18,174156523.0,676.57
30.11,Comedy,1.93,5.45,11.0,107.32,180242238.0,505.86
118.75,Drama,8.32,5.24,7.0,100.18,65872101.0,788.01
25.96,Romance,1.35,9.61,1.0,144.5,19313512.0,555.02
67.18,Sci-Fi,6.93,4.9,10.0,67.34,42821489.0,609.58
72.66,Drama,3.45,8.07,4.0,41.63,95404191.0,592.68
143.39,Sci-Fi,8.84,9.48,1.0,10.88,58407727.0,559.17
84.23,Thriller,5.36,8.89,11.0,110.5,91240975.0,667.49
34.79,Drama,3.75,2.88,5.0,93.36,151981996.0,596.97
54.41,Sci-Fi,5.66,5.46,3.0,145.95,84707048.0,637.25
48.45,Romance,4.44,4.13,3.0,107.4,40202494.0,497.06
292.06,Thriller,6.08,4.6,4.0,140.11,72235560.0,1337.8
228.99,Sci-Fi,2.03,4.25,2.0,148.75,148853262.0,907.24
290.49,Drama,9.97,8.44,7.0,65.41,85388362.0,1108.86
134.72,Action,4.83,5.07,12.0,24.24,50658033.0,587.51
87.12,Thriller,4.13,5.71,4.0,30.99,86054916.0,531.52
240.5,Action,7.39,9.84,5.0,49.12,91506531.0,1117.33
101.24,Sci-Fi,4.28,1.54,12.0,77.32,59979064.0,610.5
93.32,Action,8.5,5.39,2.0,20.12,199141333.0,490.78
73.59,Action,5.09,7.97,6.0,46.65,153757578.0,598.93
43.26,Sci-Fi,7.48,2.36,9.0,47.55,138798542.0,392.61
80.66,Sci-Fi,1.97,6.5,8.0,2.6,171118530.0,372.14
109.82,Sci-Fi,8.62,3.16,8.0,54.42,133617420.0,538.18
203.83,Drama,7.62,8.81,2.0,19.19,158405088.0,701.13
23.46,Drama,2.91,3.94,4.0,65.6,83092603.0,446.17
67.1,Horror,2.31,3.96,8.0,31.09,100573982.0,328.05
243.66,Action,3.85,6.38,11.0,123.67,10352280.0,867.43
48.34,Sci-Fi,9.78,2.65,1.0,13.92,56848632.0,311.27
106.08,Romance,3.31,3.56,8.0,130.12,74234469.0,657.63
260.07,Comedy,5.11,4.75,3.0,87.92,125468575.0,876.15
50.7,Horror,1.27,4.18,8.0,69.88,93378046.0,351.12
29.41,Horror,4.58,5.72,6.0,83.36,121959814.0,545.01
147.94,Sci-Fi,6.14,6.4,7.0,57.66,142952140.0,776.34
94.21,Romance,9.58,6.1,2.0,20.89,9501015.0,427.51
171.21,Drama,5.65,6.89,1.0,115.35,52397272.0,802.15
242.12,Action,8.37,3.77,6.0,139.33,35009871.0,1054.22
45.46,Comedy,5.92,2.14,12.0,142.61,38303569.0,700.46
176.31,Horror,1.37,7.85,3.0,101.27,101121954.0,746.96
154.13,Sci-Fi,3.84,8.66,4.0,62.73,148255777.0,904.27
47.5,Thriller,6.18,3.31,9.0,72.8,55282630.0,425.24
189.08,Comedy,9.56,4.66,3.0,99.23,165065398.0,841.78
85.72,Romance,8.73,5.49,2.0,123.81,178598847.0,734.2
148.91,Drama,3.06,5.8,2.0,57.44,70756241.0,602.6
29.27,Sci-Fi,2.98,6.94,2.0,137.68,136589951.0,595.88
140.58,Drama,2.81,1.37,6.0,49.99,24292810.0,515.4
95.41,Action,9.3,7.49,2.0,80.57,149061629.0,679.8
247.6,Action,8.67,1.56,11.0,144.28,33839751.0,905.37
21.81,Thriller,7.97,5.21,7.0,140.85,137795745.0,733.71
128.49,Drama,4.53,8.45,7.0,104.97,84958101.0,813.99
140.24,Horror,5.54,5.06,7.0,50.03,185762808.0,712.47
218.88,Thriller,5.18,2.34,2.0,34.42,93427656.0,608.29
174.41,Drama,3.28,9.87,7.0,13.86,7149661.0,634.03
201.83,Sci-Fi,5.55,9.0,10.0,106.88,96653138.0,1144.61
234.23,Comedy,1.27,7.94,8.0,76.51,159304250.0,848.29
259.35,Romance,2.19,4.7,8.0,86.7,129769782.0,815.47
97.59,Romance,8.98,2.65,2.0,71.91,193296724.0,585.2
163.72,Comedy,7.77,9.47,5.0,73.48,168811226.0,1057.82
252.83,Sci-Fi,4.81,5.79,6.0,86.55,105783781.0,974.48
296.89,Comedy,5.65,8.67,9.0,137.31,42097593.0,1080.55
267.41,Thriller,4.33,4.08,6.0,6.35,1751151.0,705.75
114.58,Action,7.67,4.02,10.0,120.64,196119977.0,979.6
62.57,Thriller,8.06,9.87,6.0,59.8,187725620.0,715.38
149.37,Thriller,7.87,5.7,10.0,112.25,55554655.0,984.65
223.78,Action,7.5,2.27,10.0,142.38,128004941.0,1221.27
150.31,Action,2.84,2.98,6.0,47.33,146118673.0,672.87
147.54,Drama,4.04,5.34,9.0,15.25,116024679.0,471.65
252.28,Comedy,5.23,1.38,10.0,36.38,168749373.0,939.79
111.61,Drama,3.98,5.16,7.0,34.87,16487105.0,472.83
258.64,Comedy,7.79,4.77,1.0,111.79,179402313.0,971.41
125.01,Romance,3.96,8.01,1.0,11.16,79011783.0,469.57
101.83,Sci-Fi,2.24,4.19,4.0,9.54,96657314.0,460.23
138.93,Action,4.59,9.84,12.0,104.65,89501996.0,1015.76
229.92,Drama,9.82,2.63,2.0,84.39,106725958.0,789.29
42.17,Horror,3.03,6.32,3.0,63.83,120035526.0,390.1
62.94,Action,6.51,1.81,12.0,87.15,142358343.0,688.11
285.68,Comedy,4.9,7.6,7.0,110.82,105463127.0,1133.57
56.77,Horror,1.64,9.95,7.0,17.31,137269878.0,484.34
172.48,Sci-Fi,5.39,8.37,12.0,83.89,68321191.0,991.57
175.9,Action,7.32,6.0,3.0,124.01,187399493.0,905.2
149.44,Comedy,5.62,5.36,2.0,55.64,13841673.0,558.97
195.2,Drama,8.85,8.52,1.0,114.93,109562581.0,926.97
72.8,Romance,3.6,9.42,9.0,127.12,18391839.0,631.16
168.04,Action,1.78,9.9,10.0,123.5,89110640.0,1051.6
114.79,Sci-Fi,9.43,4.57,3.0,98.25,52258889.0,639.86
200.19,Comedy,4.4,9.92,9.0,108.17,187443786.0,917.71
46.66,Sci-Fi,6.19,2.4,4.0,118.58,3602002.0,610.93
173.41,Horror,8.13,3.28,10.0,110.59,78849523.0,991.4
59.65,Thriller,3.92,1.8,6.0,68.85,156626507.0,468.96
87.2,Horror,7.45,3.45,7.0,25.55,38503821.0,453.8
69.52,Comedy,2.22,7.91,10.0,47.84,163302053.0,638.63
58.94,Horror,3.62,8.68,6.0,32.67,172085292.0,532.36
248.58,Sci-Fi,2.3,8.01,1.0,55.49,141892597.0,796.29
89.28,Drama,8.3,6.68,6.0,74.42,42604767.0,649.03
278.5,Drama,3.0,5.63,11.0,143.94,55135693.0,964.45
291.13,Romance,7.46,7.38,6.0,144.0,34220011.0,1224.02
173.52,Drama,9.49,4.52,5.0,115.9,37628684.0,1005.26
47.19,Horror,5.75,8.57,3.0,147.06,8261967.0,625.48
115.49,Drama,5.86,7.09,10.0,149.71,171605701.0,1090.98
240.33,Romance,5.15,7.28,3.0,133.02,106171955.0,968.39
113.38,Horror,3.93,5.82,11.0,13.77,66224086.0,425.17
30.67,Action,5.28,8.97,10.0,65.05,58625822.0,573.64
169.25,Sci-Fi,6.43,3.27,7.0,81.05,109394563.0,793.56
254.31,Romance,9.87,4.43,8.0,20.36,66010280.0,685.0
239.8,Drama,9.44,8.0,3.0,121.68,172879877.0,1043.45
56.66,Comedy,8.76,5.43,3.0,24.01,42980530.0,348.37
203.47,Drama,9.0,9.0,7.0,58.73,176578056.0,958.95
70.05,Thriller,5.21,4.12,10.0,12.2,133154398.0,471.2
69.37,Sci-Fi,6.92,4.32,12.0,79.64,191369215.0,754.06
262.85,Drama,9.06,9.0,7.0,90.36,4006341.0,1080.6
78.65,Horror,4.54,5.18,11.0,110.81,12760018.0,531.3
82.66,Sci-Fi,9.66,5.65,9.0,52.24,100678024.0,544.49
5.19,Romance,4.74,3.99,6.0,89.4,182563387.0,541.64
261.85,Drama,6.41,3.49,7.0,110.65,146428195.0,1076.6
238.82,Thriller,7.39,6.9,11.0,114.78,124805051.0,927.56
190.06,Drama,9.56,2.08,10.0,46.64,7288829.0,740.12
226.33,Action,3.2,8.91,1.0,12.02,71478594.0,647.45
49.85,Action,7.72,8.01,7.0,7.57,69824726.0,417.52
140.21,Thriller,5.69,2.72,2.0,115.67,108875051.0,672.98
108.61,Thriller,3.42,7.25,7.0,59.04,52307728.0,598.12
32.66,Comedy,7.99,6.42,3.0,21.82,54163987.0,334.04
148.41,Horror,5.97,2.66,9.0,29.3,124551299.0,505.5
276.62,Drama,6.95,3.46,5.0,115.39,188968941.0,1293.61
16.82,Comedy,3.91,4.68,7.0,90.64,132375642.0,543.9
90.98,Horror,5.33,7.29,8.0,76.21,133957895.0,582.04
66.22,Drama,6.56,6.75,12.0,94.21,197256748.0,837.58
75.25,Action,4.64,5.79,2.0,22.35,31542155.0,321.02
272.99,Thriller,2.79,7.92,11.0,49.22,7733120.0,738.01
143.08,Sci-Fi,9.65,7.82,1.0,57.36,149357276.0,690.24
142.56,Drama,5.6,6.56,7.0,48.55,88318699.0,669.81
229.37,Action,7.61,8.08,6.0,129.93,86335848.0,1125.14
50.58,Horror,4.7,4.01,6.0,88.05,45835372.0,507.65
148.74,Drama,4.2,8.93,2.0,109.94,101865745.0,765.89
131.85,Comedy,4.66,6.53,3.0,37.03,88992296.0,532.14
181.09,Romance,4.68,8.4,4.0,41.08,69744552.0,851.7
299.87,Romance,5.9,5.92,3.0,35.35,89106287.0,780.29
231.99,Drama,5.89,2.97,2.0,103.82,77383119.0,821.18
122.37,Romance,5.47,5.88,3.0,53.66,188039375.0,610.7
249.13,Sci-Fi,2.21,4.34,6.0,61.95,196070080.0,878.76
55.36,Horror,5.46,7.28,9.0,106.95,168140286.0,644.72
13.99,Horror,2.52,5.28,4.0,145.83,198092404.0,807.66
65.31,Sci-Fi,2.14,8.53,6.0,25.96,53878166.0,403.58
105.42,Thriller,9.39,7.1,1.0,11.28,168742097.0,527.01
155.62,Sci-Fi,6.44,7.16,12.0,30.84,81919173.0,769.62
186.46,Romance,6.94,2.95,6.0,110.77,149481143.0,938.53
273.63,Drama,4.62,9.86,12.0,30.8,41077135.0,1041.25
155.41,Action,9.18,8.58,3.0,88.48,162579262.0,811.48
152.88,Comedy,6.74,8.1,9.0,89.37,17609421.0,682.82
19.82,Drama,7.92,3.97,4.0,45.57,54840984.0,414.08
15.3,Horror,4.32,5.82,7.0,12.17,164568571.0,330.71
167.59,Action,9.64,2.23,4.0,61.08,149684685.0,883.06
134.26,Action,8.38,5.85,11.0,29.64,100748104.0,566.79
252.56,Horror,8.69,2.31,6.0,29.3,134885762.0,824.46
52.4,Comedy,2.55,5.98,7.0,79.34,37929231.0,515.48
12.37,Thriller,3.44,6.84,2.0,101.62,133884961.0,501.11
137.47,Thriller,3.57,4.51,10.0,13.16,2587257.0,545.32
75.06,Comedy,3.44,5.49,6.0,87.59,166809958.0,626.21
19.64,Romance,8.7,8.88,8.0,38.44,103741234.0,431.76
218.76,Comedy,1.29,1.98,12.0,101.65,188831812.0,1018.57
37.92,Romance,1.68,8.13,6.0,121.91,96154689.0,684.66
184.45,Comedy,3.47,2.54,2.0,121.44,87184369.0,714.7
87.91,Thriller,2.8,1.33,4.0,56.74,90560510.0,500.47
56.18,Comedy,3.09,2.67,1.0,85.96,72585995.0,423.31
117.03,Thriller,8.18,7.89,7.0,119.47,34168342.0,828.66
241.43,Romance,6.07,4.65,8.0,11.0,168570483.0,680.04
120.67,Drama,1.05,8.85,10.0,91.63,78427996.0,807.02
226.48,Horror,4.86,5.72,2.0,125.81,106292577.0,917.81
42.02,Horror,4.67,1.2,10.0,57.11,4957496.0,398.97
232.97,Thriller,2.03,7.45,5.0,69.4,12990521.0,974.6
74.9,Comedy,7.09,1.99,11.0,105.41,119839463.0,563.89
204.83,Horror,7.32,8.1,8.0,12.05,175966388.0,703.77
171.91,Thriller,7.49,2.51,11.0,59.07,99185770.0,618.92
279.1,Horror,7.56,4.11,8.0,45.77,33829942.0,774.63
119.26,Romance,1.0,7.85,5.0,4.52,24109336.0,511.09
24.52,Horror,9.59,9.59,8.0,31.0,180057812.0,502.2
10.65,Thriller,8.33,4.34,6.0,60.59,140625933.0,480.05
248.92,Thriller,9.14,8.46,5.0,31.22,193272915.0,1140.62
159.8,Sci-Fi,1.14,2.72,11.0,91.15,17387376.0,559.0
233.7,Comedy,9.4,8.26,4.0,68.4,180619958.0,1181.77
74.16,Romance,8.29,6.92,5.0,7.84,169280830.0,589.5
106.8,Comedy,8.53,2.73,12.0,42.71,178743851.0,700.4
13.88,Action,1.84,3.72,4.0,4.88,2146828.0,146.33
288.64,Thriller,7.65,2.19,1.0,55.0,148638793.0,819.49
202.02,Sci-Fi,9.64,4.45,3.0,40.35,110238685.0,699.39
280.3,Horror,7.11,2.83,8.0,103.85,115062707.0,931.2
83.32,Horror,6.14,6.8,7.0,47.5,94371195.0,578.01
185.38,Comedy,9.51,9.95,12.0,57.52,148792707.0,1067.51
205.16,Sci-Fi,4.99,1.11,7.0,109.35,199968019.0,921.69
98.68,Action,6.39,5.87,11.0,73.18,142397133.0,607.44
255.19,Horror,5.29,6.16,3.0,84.36,135932033.0,866.33
284.41,Thriller,9.4,9.23,9.0,126.52,131233105.0,1104.8
266.03,Comedy,1.68,5.55,6.0,32.62,139347122.0,848.09
223.02,Action,5.51,5.89,8.0,148.4,69080381.0,934.93
86.85,Drama,7.18,5.24,8.0,135.22,64723729.0,697.62
88.08,Drama,8.13,3.42,3.0,44.41,157083258.0,480.81
289.19,Comedy,6.25,1.5,4.0,134.15,11564515.0,1222.19
8.03,Comedy,9.18,4.68,6.0,113.59,152090300.0,633.73
216.23,Drama,9.48,1.47,2.0,139.75,162954475.0,939.48
213.34,Action,1.58,5.95,12.0,104.29,104797994.0,1022.77
188.69,Thriller,4.62,3.77,12.0,101.82,182119471.0,1009.38
297.08,Drama,1.21,5.8,11.0,2.51,95144400.0,686.44
97.0,Romance,3.96,2.21,12.0,72.24,36439247.0,576.33
105.29,Sci-Fi,5.83,9.39,7.0,31.64,72918331.0,608.88
28.29,Romance,9.2,9.05,2.0,49.96,181267634.0,515.35
135.63,Comedy,8.62,2.71,11.0,146.86,198753919.0,843.54
82.01,Romance,2.15,4.09,5.0,14.65,84948939.0,437.4
106.3,Horror,1.84,6.52,12.0,108.93,34202463.0,795.98
251.2,Drama,6.3,1.86,4.0,27.6,57979527.0,821.16
280.97,Horror,5.79,4.19,9.0,3.1,111105972.0,669.96
59.79,Romance,3.4,3.26,2.0,76.21,114847088.0,443.16
114.89,Drama,9.1,9.24,7.0,25.86,126381822.0,697.79
278.95,Romance,9.35,8.67,7.0,144.89,167235321.0,1330.91
23.23,Sci-Fi,4.62,6.22,7.0,32.15,142531616.0,421.76
32.25,Action,9.01,5.68,1.0,30.42,52907205.0,387.55
53.02,Drama,4.46,9.38,8.0,6.76,79613768.0,372.94
180.59,Romance,7.63,9.39,2.0,50.81,168123500.0,749.53
49.39,Comedy,5.28,9.72,5.0,5.57,127043151.0,504.72
290.58,Drama,2.1,2.13,2.0,75.84,34117192.0,746.47
136.78,Romance,9.35,2.45,5.0,76.83,65782222.0,790.39
152.95,Action,5.09,7.09,7.0,9.88,158427092.0,647.38
77.76,Romance,7.61,5.87,6.0,37.53,35246731.0,507.92
143.93,Action,4.3,1.17,12.0,125.15,138519080.0,905.17
